Newport on Tay	Fife	1968	1971	Old RD	451		411	
Newport on Tay	Fife	1972	2002	Old RD	411		411	
Fife	Fife	2003	2006	Old RD	411		411	
Newton	Edinburgh (Midlothian)	1629	1854	OPR	696			
Newton	Midlothian	1855	1971	Old RD	696		762	
Newton	Midlothian	1972	1984	Old RD	761		762	
Newton on Ayr	Ayr	1780	1854	OPR	612	2		
Newton Stewart	Wigtown	1967	1971	Old RD	895		872	
Newton Stewart	Wigtown	1972	2004	Old RD	872		872	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	872		872	
Dumfries and Galloway, Newton Stewart	Dumfries and Galloway	2007					872	
Newton-Mearns	Renfrew	1885	1964	Old RD	571	2	650	
Newtyle	Forfar	1685	1854	OPR	314			
Newtyle	Dundee	1855	1960	Old RD	314		350	353
Newtyle and Nevay	Dundee	1961	1968	Old RD	314		350	353
Nigg	Ross & Cromarty	1855	1967	Old RD	266		193	
Nigg (Kincardine)	Kincardine	1675	1854	OPR	266			
Nigg (Kincardine, later Aberdeen)	Aberdeen	1855	1931	Old RD	78		300	
Nigg (Ross)	Ross & Cromarty	1730	1854	OPR	78			
Nigg and Banchory Devenick	Aberdeen	1932	1970	Old RD	266		300	
Nigg and Banchory Devenick	Aberdeen	1972	1975	Old RD	341		300	
North Ayrshire	North Ayrshire	2005					672	
North Berwick	Haddington (East	1604	1854	OPR	713			
North Berwick Burgh	East Lothian	1855	1855	Old RD	713	1	721	
North Berwick, Landward	East Lothian	1855	1855	Old RD	713	2	721	
North Berwick	East Lothian	1856	1971	Old RD	713		721	
North Berwick	East Lothian	1972	2003	Old RD	721		721	
East Lothian	East Lothian	2004	2006	Old RD	721		721	
East Lothian, North Berwick	East Lothian	2007					721	
North Bute	Bute	1844	1854	OPR	557			
North Bute	Bute	1855	1966	Old RD	557		550	
North Knapdale	Argyll	1779	1854	OPR	530			
North Knapdale	Argyll	1855	1969	Old RD	530		533	
North Lanarkshire	North Lanarkshire	2007					570	
North Leith	Edinburgh (Midlothian)	1605	1854	OPR	692	1		
North Uist	Inverness	1821	1854	OPR	113			
North Yell (Fetlar and North Yell)	Shetland	1785	1854	OPR	4			
North Yell	Shetland	1855	2006	Old RD	4		101	
Shetland Islands	Shetland	2007		Old RD	101		101	
North-Morar	Inverness	1855	1970	Old RD	97	3	238	
North Ronaldshay	Orkney	1800	1854	OPR	22			
North-Ronaldsay	Orkney	1855	1971	Old RD	22		130	
North-Ronaldsay	Orkney	1972	2003	Old RD	130		130	
Orkney Islands	Orkney Islands	2004					130	
North-Uist	Inverness	1855	1971	Old RD	113		251	
North-Uist	Inverness	1972	2006	Old RD	251		251	
Eileanan Siar, North Uist	Siar	2007	2008	Old RD	251		251	
Northmavine	Shetland	1758	1854	OPR	8			
Northmaven	Shetland	1855	1971	Old RD	8		104	
Northmaven	Shetland	1972	2006	Old RD	104		104	
Shetland Islands	Shetland	2007					104	
Oa	Argyll	1833	1854	OPR	546			
Oa	Argyll	1855	1874	Old RD	546		550	
Oathlaw	Forfar	1717	1854	OPR	315			
Oathlaw	Angus	1855	1968	Old RD	315		364	
Oban	Argyll	1855	1859	Old RD	523	1	526	
Oban	Argyll	1970	1971	Old RD	529		526	
Oban	Argyll	1972	2006	Old RD	526		526	
Argyll and Bute, Oban	Argyll	2007					526	
Ochiltree	Ayr	1641	1854	OPR	609			
Ochiltree	Ayr	1855	1957	Old RD	609		682	
Ochiltree	Ayr	1958	1968	Old RD	609	1	682	
Old (or West) Kilpatrick	Dumbarton	1855	1968	Old RD	501		506	
Old Aberdeen	Aberdeen	1886	1913	Old RD	168	4	300	
Old Aberdeen	Aberdeen	1914	1930	Old RD	168	5	300	
Old Cumnock	Ayr	1704	1854	OPR	610			
Old Cumnock	Ayr	1855	1888	Old RD	610		682	
Old Cumnock	Ayr	1889	1968	Old RD	610	a	682	
Old Cumnock	Ayr	1969	1971	Old RD	610		682	
Old Cumnock	Ayr	1972	2005	Old RD	682		682	
East Ayrshire	East Ayrshire	2006	2006	Old RD	682		682	
East Ayrshire, Old Cumnock	East Ayrshire	2007					682	
Old Deer	Aberdeen	1735	1854	OPR	228			
Old Deer	Aberdeen	1855	1897	Old RD	228		312	
Old Deer	Aberdeen	1898	1967	Old RD	228	a	312	
Old Kilpatrick	Dumbarton	1969	1971	Old RD	501		506	
Old Kilpatrick	Dumbarton	1972	2005	Old RD	506		506	
West Dunbartonshire	West Dunbartonshire	2006	2006	Old RD	506		506	
West Dunbartonshire, Clydebank	West Dunbartonshire	2007	2011				505	
Old Luce (or Glenluce)	Wigtown	1731	1854	OPR	894			
Old Luce (or Glenluce)	Wigtown	1855	1966	Old RD	894		870	
Old Machar	Aberdeen	1621	1854	OPR	168	b		
Old Machar	Aberdeen	1876	1885	Old RD	168	2	300	
Old Machar	Aberdeen	1898	1967	Old RD	228	b	300	
Old Machar, Aberdeen Burgh	Aberdeen	1855	1875	Old RD	168	2	300	
Old Machar, Landward	Aberdeen	1855	1863	Old RD	168	2	300	
Old Machar, Landward	Aberdeen	1864	1875	Old RD	168	3	300	
Old Meldrum	Aberdeen	1713	1854	OPR	229			
Old Meldrum, see Meldrum	Aberdeen	1855	1936	Old RD	229		320	
Old Monkland	Lanark	1695	1854	OPR	652			
Old Monkland, Eastern	Lanark	1855	1967	Old RD	652	3	564	
Old Monkland, Middle	Lanark	1855	1886	Old RD	652	2	562	
Old Monkland, Middle or Coatbridge	Lanark	1886	1886	Old RD	652	2	562	
Old Monkland, Western	Lanark	1855	1968	Old RD	652	1	565	
Old or West Kilpatrick	Dumbarton	1688	1854	OPR	501			
Oldhamstocks	Haddington (East Lothian)	1664	1854	OPR	714			
Oldhamstocks	East Lothian	1855	1967	Old RD	714		724	
Oldmeldrum	Aberdeen	1968	1971	Old RD	229		320	
Oldmeldrum	Aberdeen	1972	2004	Old RD	320		320	
Aberdeenshire	Aberdeenshire	2005	2005	Old RD	320			
Olrig	Caithness	1699	1854	OPR	39			
Olrig	Caithness	1855	1967	Old RD	39		161	
Ordiquhill	Banff	1704	1854	OPR	163			
Ordiquihill	Banff	1855	1967	Old RD	163		293	
Orkney Islands	Orkney Islands	2004					144	
Ormiston	Haddington (East Lothian)	1637	1854	OPR	715			
Ormiston	East Lothian	1855	1967	Old RD	715		723	
Orphir	Orkney	1709	1854	OPR	23			
Orphir	Orkney	1855	1971	Old RD	23		145	
Orphir	Orkney	1972	2003	Old RD	145		145	
Orkney Islands	Orkney Islands	2004	2007	Old RD	144			
Orwell	Kinross	1688	1854	OPR	463			
Orwell	Kinross	1855	1971	Old RD	463		450	
Oxnam	Roxburgh	1700	1854	OPR	802			
Oxnam	Roxburgh	1855	1892	Old RD	802		822	
Oxnam	Roxburgh	1893	1967	Old RD	802	a	822	
Oyne	Aberdeen	1703	1854	OPR	230			
Oyne	Aberdeen	1855	1967	Old RD	230		318	
Paisley (Burgh or Low)	Renfrew	1738	1854	OPR	573	3		
Paisley (Burgh Parishes)	Renfrew	1872	1878	Old RD	573		646	
Paisley (High)	Renfrew	1788	1854	OPR	573	1		
Paisley (Middle)	Renfrew	1788	1854	OPR	573	2		
Paisley, High Church	Renfrew	1855	1871	Old RD	573	1	646	
Paisley, Low Church	Renfrew	1855	1868	Old RD	573	2	646	
Paisley, Middle and Low Parishes	Renfrew	1869	1871	Old RD	573	2	646	
Paisley, Middle Church	Renfrew	1855	1868	Old RD	573	3	646	
Paisley	Renfrew	1879	1896	Old RD	573		646	
Paisley	Renfrew	1897	1971	Old RD	573	1	646	
Paisley	Renfrew	1972	2006	Old RD	646		646	
Renfrewshire, Paisley	Renfrewshire	2007					646	
Panbride	Forfar	1693	1854	OPR	316			
Panbride	Angus	1855	1940	Old RD	316		313	
Papa Stour	Shetland	1855	1971	Old RD	12	3	111	
Papa Stour	Shetland	1972	2007	Old RD	111			
Papa Stour (Walls, Sandness, Papa Stour, Foula)	Shetland	1772	1854	OPR	12			
Papa Westray (Westray and Papa Westray)	Orkney	1760	1854	OPR	33			
Papa Westray	Orkney	1860	1971	Old RD	33	2	131	
Papa Westray	Orkney	1972	2003	Old RD	131		131	
Orkney Islands	Orkney Islands	2004					131	
Paplay	Orkney	1654	1854	OPR	19			
Park	Glasgow	1870	1874	Old RD	646	2	601	624
Partick	Glasgow	1855	1869	Old RD	646	2	601	624
Partick	Glasgow	1870	1874	Old RD	646	3	601	624
Partick	Glasgow	1875	1881	Old RD	646	2	601	624
Partick	Glasgow	1882	1912	Old RD	646	3	601	624
Partick	Glasgow	1913	1934	Old RD	644	22	601	624
Partick	Glasgow	1935	1955	Old RD	644	14	601	624
Partick	Glasgow	1956	1963	Old RD	644	8	601	624
Parton	Kirkcudbright	1714	1854	OPR	878			
Parton	Kirkcudbright	1855	1968	Old RD	878		852	
Patna	Ayr	1889	1968	Old RD	610	b	684	
Peebles	Peebles	1622	1854	OPR	768			
Peebles, Burgh	Peebles	1855	1855	Old RD	768	1	801	
Peebles, Landward	Peebles	1855	1855	Old RD	768	2	801	
Peebles	Peebles	1856	1971	Old RD	768		801	
Peebles	Peebles	1972	2006	Old RD	801		801	
Scottish Borders, Peebles	Scottish Borders	2007					801	
Pencaitland	Haddington (East Lothian)	1598	1854	OPR	716			
Pencaitland	East Lothian	1855	1967	Old RD	716		723	
Penicuik	Edinburgh (Midlothian)	1654	1854	OPR	697			
Penicuik	Midlothian	1855	1956	Old RD	697		765	
Penicuik and Glencorse	Midlothian	1957	1971	Old RD	697		765	
Penicuik and Glencorse	Midlothian	1972	2006	Old RD	765		765	
Penninghame	Wigtown	1695	1854	OPR	895			
Penninghame	Wigtown	1855	1966	Old RD	895		872	
Penpont	Dumfries	1728	1854	OPR	845			
Penpont	Dumfries	1855	1966	Old RD	845		833	
Penpont and Tynron	Dumfries	1967	1968	Old RD	845		833	
Persie	Perth	1860	1960	Old RD	386	b	381	
Persie	Perth			OPR	386	b		
Perth	Perth	1561	1854	OPR	387			
Perth	Perth	1862	1971	Old RD	387		390	
Perth	Perth	1972	2003	Old RD	390		390	
Perth and Kinross	Perth and Kinross	2004					390	
Perth, Burgh	Perth	1855	1861	Old RD	387	1	390	
Perth, Landward	Perth	1855	1861	Old RD	387	2	390	
Peterculter	Aberdeen	1643	1854	OPR	231			
Peterculter	Aberdeen	1855	1891	Old RD	231		324	
Peterculter, East	Aberdeen	1892	1967	Old RD	231	1	324	
Peterculter, West	Aberdeen	1892	1967	Old RD	231	2	324	
Peterculter	Aberdeen	1968	1971	Old RD	231		324	
Peterculter	Aberdeen	1972	2006	Old RD	324		324	
Aberdeen, Peterculter	Aberdeen	2007	2011	Old RD	324		324	
Peterhead, Burgh	Aberdeen	1855	1860	Old RD	232	1	313	
Peterhead, Landward	Aberdeen	1855	1860	Old RD	232	2	313	
Peterhead	Aberdeen	1664	1854	OPR	232			
Peterhead	Aberdeen	1861	1876	Old RD	232		313	
Peterhead	Aberdeen	1877	1930	Old RD	232	1	313	
Peterhead	Aberdeen	1931	1971	Old RD	232		313	
Peterhead	Aberdeen	1972	2004	Old RD	313		313	
Aberdeenshire	Aberdeenshire	2005	2006	Old RD	313		313	
Aberdeenshire, Peterhead	Aberdeenshire	2007		Old RD	313		313	
Pettinain	Lanark	1689	1854	OPR	653			
Pettinain	Lanark	1855	1968	Old RD	653		583	
Petty	Inverness	1633	1854	OPR	106			
Petty	Inverness	1855	1970	Old RD	106		240	
Pharay	Orkney	1789	1854	OPR	15			
Pitlochry	Perth	1954	1968	Old RD	384	1	383	
Pitlochry	Perth	1969	1971	Old RD	384		383	
Pitlochry	Perth	1972	2003	Old RD	383		383	
Pitsligo	Aberdeen	1720	1854	OPR	233			
Pitsligo	Aberdeen	1855	1967	Old RD	233		311	
Pittenweem	Fife	1611	1854	OPR	452			
Pittenweem	Fife	1855	1967	Old RD	452		414	
Plantation	Glasgow	1882	1912	Old RD	646	1	601	624
Plantation	Glasgow	1913	1934	Old RD	644	20	601	624
Pollok	Glasgow	1935	1955	Old RD	644	18	601	624
Pollok	Glasgow	1956	1963	Old RD	644	11	601	624
Pollokshields	Glasgow	1907	1934	Old RD	644	18	601	624
Polmont	Stirling	1729	1854	OPR	487			
Polmont	Stirling	1855	1900	Old RD	487		485	
Polmont	Stirling	1901	1957	Old RD	481	b3	485	
Polmont and Muiravonside	Stirling	1958	1971	Old RD	486		485	
Polmont and Muiravonside	Falkirk	1972	2003	Old RD	485		485	
Falkirk	Falkirk	2004					485	
Polwarth	Berwick	1652	1854	OPR	754			
Polwarth	Berwick	1855	1947	Old RD	754		785	
Port Glasgow	Renfrew	1696	1854	OPR	574			
Port Glasgow	Renfrew	1856	1971	Old RD	574		574	
Port Glasgow	Renfrew	1972	2001	Old RD	574		640	
Port Glasgow, Burgh	Renfrew	1855	1855	Old RD	574	1	642	
Port Glasgow, Landward	Renfrew	1855	1855	Old RD	574	2	642	
Port of Menteith	Perth	1697	1854	OPR	388			
Port of Menteith	Perth	1855	1953	Old RD	388		397	
Portlethen	Kincardine	1860	1931	Old RD	251	2	342	
Portlethen	Kincardine	1932	1967	Old RD	251		342	
Portmoak	Kinross	1701	1854	OPR	464			
Portmoak	Kinross	1855	1971	Old RD	464		450	
Portnahaven	Argyll	1831	1854	OPR	547			
Portnahaven	Argyll	1855	1969	Old RD	547		550	
Portobello	Edinburgh	1855	1896	Old RD	684	1	734	
Portobello	Edinburgh	1897	1902	Old RD	685	6	734	
Portobello	Edinburgh	1903	1919	Old RD	685	7	734	
Portobello	Edinburgh	1920	1929	Old RD	685	9	734	
Portobello	Edinburgh	1930	1938	Old RD	685	8	734	
Portpatrick	Wigtown	1720	1854	OPR	896			
Portpatrick	Wigtown	1855	1966	Old RD	896		870	
Portree	Inverness	1800	1854	OPR	114			
Portree	Inverness	1855	1857	Old RD	114		257	
Portree	Inverness	1858	1970	Old RD	114	1	257	
Portree	Inverness	1971	1971	Old RD	114		257	
Portree	Inverness	1972	2001	Old RD	257		257	
Portree and Raasay	Highland Council	2002	2006	Old RD	257		257	
Highland, Portree and Raasay	Highland Council	2007					257	
Portsoy	Banff	1873	1954	Old RD	153	2	153	
Portsoy	Banff	1968	1971	Old RD	153		292	
Portsoy	Banff	1972	2002	Old RD	292		293	
Banff	Aberdeenshire	2003	2004	Old RD	293		293	
Aberdeenshire	Aberdeenshire	2005					293	
Possilpark	Glasgow	1907	1934	Old RD	644	7	601	624
Possilpark	Glasgow	1935	1955	Old RD	644	11	601	624
Premnay	Aberdeen	1718	1854	OPR	234			
Premnay	Aberdeen	1855	1967	Old RD	234		318	
Preston (Bunkle and Preston)	Berwick	1704	1854	OPR	728			
Prestonkirk	East Lothian	1855	1967	Old RD	717		724	
Prestonkirk (formerly Prestonhaugh)	Haddington (East Lothian)	1658	1854	OPR	717			
Prestonpans (formerly Saltpreston)	Haddington (East Lothian)	1596	1854	OPR	718			
Prestonpans	East Lothian	1855	1930	Old RD	718		720	
Prestonpans and Cockenzie	East Lothian	1931	1967	Old RD	718		720	
Prestonpans	East Lothian	1968	1971	Old RD	718		720	
Prestonpans	East Lothian	1972	2003	Old RD	720		720	
East Lothian	East Lothian	2004	2006	Old RD	720		720	
East Lothian, Prestonpans	East Lothian	2007					720	
Prestwick	Ayr	1969	1971	Old RD	612		675	
Prestwick	Ayr	1972	2005	Old RD	675		675	
South Ayrshire	South Ayrshire	2006	2006	Old RD	675		675	
Prestwick (Monkton and Prestwick)	Ayr	1702	1854	OPR	606			
Provan	Glasgow	1935	1955	Old RD	644	4	601	624
Provan	Glasgow	1956	1963	Old RD	644	1	601	624
Quarff (Bressay, Burra and Quarff)	Shetland	1755	1854	OPR	1			
Queensferry	Linlithgow (West Lothian)	1635	1854	OPR	670			
Queensferry	West Lothian	1855	1895	Old RD	670		701	
Queensferry	West Lothian	1896	1941	Old RD	665	2	701	
Queensferry	West Lothian	1970	1971	Old RD	665		701	
Queensferry	West Lothian	1972	2002	Old RD	701		743	
Edinburgh	City of Edinburgh	2003	2006	Old RD	743		743	
Edinburgh, Queensferry	City of Edinburgh	2007					743	
Raasay	Inverness	1858	1970	Old RD	114	2	258	
Raasay	Inverness	1971	1971	Old RD	115		258	
Raasay	Inverness	1972	2001	Old RD	258		257	
Rafford	Elgin	1682	1854	OPR	140			
Rafford	Moray	1855	1963	Old RD	140		281	
Rankinston	Ayr	1893	1968	Old RD	583	2	680	
Rannoch and Foss	Perth	1961	1971	Old RD	355			
Rannoch and Foss	Perth	1972	2003	Old RD	382		382	
Perth and Kinross	Perth and Kinross	2004	2006	Old RD	382		382	
Perth and Kinross, Rannoch and Foss	Perth and Kinross	2007					382	
Rathen	Aberdeen	1704	1854	OPR	235			
Rathen	Aberdeen	1855	1877	Old RD	235		311	
Rathen	Aberdeen	1878	1967	Old RD	235	1	311	
Ratho	Edinburgh (Midlothian)	1682	1854	OPR	698		768	
Ratho	Midlothian	1855	1869	Old RD	698		768	
Ratho	Midlothian	1870	1956	Old RD	698	a	768	
Ratho	Midlothian	1957	1971	Old RD	698		768	
Ratho	City of Edinburgh	1972	2002	Old RD	768	No RD		
Rathven	Banff	1710	1854	OPR	164			
Rathven	Banff	1855	1925	Old RD	164		290	
Rathven	Banff	1926	1953	Old RD	164	1	290	
Rathven	Banff	1954	1967	Old RD	164		290	
Rattray	Perth	1855	1932	Old RD	389		381	
Rattray	Perth	1606	1854	OPR	389			
Rayne	Aberdeen	1672	1854	OPR	236			
Rayne	Aberdeen	1855	1967	Old RD	236		318	
Reay	Caithness	1732	1854	OPR	40			
Reay	Caithness	1855	1967	Old RD	40		161	
Redgorton	Perth	1706	1854	OPR	390			
Redgorton	Perth	1855	1933	Old RD	390		390	
Redgorton and Moneydie	Perth	1934	1956	Old RD	390		390	
Rendall	Orkney	1725	1854	OPR	16			
Renfrewshire	Renfrewshire	2007					643	
Renfrew, Burgh	Renfrew	1855	1855	Old RD	575	1	643	
Renfrew, Landward	Renfrew	1855	1855	Old RD	575	1	643	
Renfrew	Renfrew	1673	1854	OPR	575			
Renfrew	Renfrew	1856	1909	Old RD	575		643	
Renfrew	Renfrew	1910	1925	Old RD	575	1	643	
Renfrew	Renfrew	1926	1971	Old RD	575		643	
Renfrew	Renfrew	1972	2006				643	
Renfrewshire, Renfrew	Renfrewshire	2007					643	
Renton	Dumbarton	1883	1953	Old RD	494	2	503	
Rerrick	Kirkcudbright	1736	1854	OPR	879			
Rerrick	Kirkcudbright	1855	1968	Old RD	879		864	
Rescobie	Forfar	1685	1854	OPR	317			
Rescobie	Angus	1855	1962	Old RD	317		364	
Resolis	Ross & Cromarty	1731	1854	OPR	79			
Resolis	Ross & Cromarty	1855	1967	Old RD	79		201	
Rhu or Row	Dumbarton	1927	1968	Old RD	503		501	
Rhynd	Perth	1698	1854	OPR	391			
Rhynd	Perth	1855	1968	Old RD	391		390	
Rhynie	Aberdeen	1855	1859	Old RD	237		317	
Rhynie	Aberdeen	1860	1967	Old RD	237	a	317	
Rhynie and Essie	Aberdeen	1740	1854	OPR	237	a		
Riccarton	Ayr	1695	1854	OPR	611			
Riccarton	Ayr	1855	1886	Old RD	611		666	
Riccarton	Ayr	1887	1937	Old RD	611	1	666	
Roberton	Selkirk	1679	1854	OPR	777			
Roberton	Roxburgh	1855	1892	Old RD	777		823	
Roberton	Roxburgh	1893	1967	Old RD	802	b	823	
Roberton (Wiston and Roberton)	Lanark	1689	1854	OPR	660			
Rogart	Sutherland	1768	1854	OPR	55			
Rogart	Sutherland	1855	1967	Old RD	55		180	
Rosehall	Sutherland	1856	1965	Old RD	46	2	181	
Rosehearty	Aberdeen	1968	1971	Old RD	233		311	
Rosehearty	Aberdeen	1972	1989	Old RD	310		311	
Rosemarie, Fortrose	Ross & Cromarty	1855	1855	Old RD	80		200	
Rosemarkie	Ross & Cromarty	1739	1854	OPR	80			
Rosemarkie	Ross & Cromarty	1856	1967	Old RD	80	1	200	
Rosemarkie, Landward	Ross & Cromarty	1855	1855	Old RD	80	2	200	
Roseneath	Dumbarton	1722	1854	OPR	502			
Rosneath	Dumbarton	1855	1878	Old RD	502		502	
Rosneath	Dumbarton	1879	1968	Old RD	502	1	502	
Rosneath	Dumbarton	1969	1971	Old RD	502		502	
Rosneath	Dumbarton	1972	2006	Old RD	502		502	
Argyll and Bute, Rosneath	Argyll and Bute	2007	2010				502	
Rosskeen	Ross & Cromarty	1781	1854	OPR	81			
Rosskeen	Ross & Cromarty	1855	1971	Old RD	81		195	
Rosskeen	Ross & Cromarty	1972	2006	Old RD	195		195	
Highland, Rosskeen	Highland Council	2007					195	
Rothes	Moray	1855	1967	Old RD	141		280	
Rothes (Dundurcas)	Elgin	1698	1854	OPR	141			
Rothesay	Bute	1691	1854	OPR	558			
Rothesay	Bute	1856	1966	Old RD	558		550	
Rothesay, Burgh	Bute	1855	1855	Old RD	558	1	550	
Rothesay, Landward	Bute	1855	1855	Old RD	558	2	550	
Rothiemay	Banff	1601	1854	OPR	165			
Rothiemay	Banff	1855	1959	Old RD	165		294	
Rothiemurchus	Inverness	1855	1869	Old RD	132	2	233	
Rothiemurchus	Inverness	1870	1970	Old RD	96	b2	233	
Rothiemurchus (Duthil and Rothiemurchus)	Inverness	1766	1854	OPR	96	b		
Rousay and Egilshay	Orkney	1733	1854	OPR	24			
Rousay and Egilsay	Orkney	1855	1971	Old RD	24		135	
Rousay and Egilsay	Orkney	1972	2000	Old RD	135		135	
Rousay, Egilsay & Wyre	Orkney	2001	2003	Old RD	135		135	
Orkney Islands	Orkney Islands	2004					135	
Row (Rhu)	Dumbarton	1760	1854	OPR	503			
Row or Rhu	Dumbarton	1855	1926	Old RD	503		501	
Roxburgh	Roxburgh	1624	1854	OPR	803			
Roxburgh	Roxburgh	1855	1967	Old RD	803		821	
Rubislaw	Aberdeen	1914	1930	Old RD	168	3	300	
Rutherglen	Lanark	1698	1854	OPR	654			
Rutherglen	Lanark	1857	1971	Old RD	654		590	
Rutherglen	Lanark	1972	1979	Old RD	572		590	
Rutherglen	Lanark	1980	2004	Old RD	590		590	
South Lanarkshire	South Lanarkshire	2005					590	
Rutherglen Burgh	Lanark	1855	1856	Old RD	654	1	590	
Rutherglen Landward	Lanark	1855	1856	Old RD	654	2	590	
Ruthven	Forfar	1744	1854	OPR	318			
Ruthven	Angus	1855	1958	Old RD	318		361	
Ruthwell	Dumfries	1723	1854	OPR	846			
Ruthwell	Dumfries	1855	1968	Old RD	846		839	
Saddell	Argyll	1855	1969	Old RD	531	1	536	
Saddell and Skipness	Argyll	1756	1854	OPR	531			
Salen	Argyll	1855	1969	Old RD	548		542	
Salen (Argyll)	Argyll	1828	1854	OPR	548			
Saline	Fife	1855	1971	Old RD	455		432	
Saline	Fife	1972	1975	Old RD	431		432	
Saline (Fife)	Fife	1746	1854	OPR	455			
Saltcoats	Ayr	1939	1942	Old RD	612		662	
Saltcoats	Ayr	1969	1971	Old RD	576		662	
Saltcoats	Ayr	1972	2004	Old RD	662		662	
North Ayrshire	North Ayrshire	2005	2006	Old RD	662		662	
North Ayrshire, Saltcoats	North Ayrshire	2007					662	
Salton	Haddington (East Lothian)	1635	1854	OPR	719			
Saltoun	East Lothian	1855	1967	Old RD	719		722	
Sanday	Orkney	1855	1971	Old RD	26		133	
Sanday	Orkney	1972	2003	Old RD	133		133	
Orkney Islands	Orkney Islands	2004					133	
Sanday (Cross and Burness)	Orkney	1735	1854	OPR	26			
Sandness (Walls, Sandness, Papa Stour, Foula)	Shetland	1787	1854	OPR	12			
Sandness	Shetland	1855	1971	Old RD	12	2	112	
Sandness	Shetland	1972	2006	Old RD	112		112	
Shetland Islands	Shetland	2007					112	
Sandsting and Aithsting	Shetland	1733	1854	OPR	9			
Sandsting and Aithsting	Shetland	1855	1971	Old RD	9		110	
Sandsting and Aithsting	Shetland	1972	2006	Old RD	110		110	
Shetland Islands	Shetland	2007					110	
Sandwick	Orkney	1727	1854	OPR	27			
Sandwick	Orkney	1855	1971	Old RD	27		140	
Sandwick	Orkney	1972	2003	Old RD	140		140	
Orkney Islands	Orkney Islands	2004	2007	Old RD	140			
Isle)	Shetland	1730	1854	OPR	3			
Sandwick and Cunningsburgh	Shetland	1855	1971	Old RD	3	2	120	
Sandwick and Cunningsburgh	Shetland	1972	2006	Old RD	120		120	
Shetland Islands	Shetland	2007					120	
Sanquhar Burgh	Dumfries	1855	1857	Old RD	848	1	831	
Sanquhar Landward	Dumfries	1855	1857	Old RD	848	2	831	
Sanquhar	Dumfries	1693	1854	OPR	848		831	
Sanquhar	Dumfries	1858	1971	Old RD	848		831	
Sanquhar	Dumfries	1972	2004	Old RD	831		831	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	831		831	
Dumfries and Galloway	Dumfries and Galloway	2007					831	
Sauchen	Aberdeen	1972	2000	Old RD	327		326	
Sauchen Aberdeen	Aberdeen	1968	1971	Old RD	235		327	
Savoch	Aberdeen	1852	1854	OPR	237	b		
Savoch	Aberdeen	1860	1967	Old RD	237	b	316	
Scone	Perth	1620	1854	OPR	394	a		
Scone	Perth	1855	1859	Old RD	394		390	
Scone	Perth	1860	1931	Old RD	394	a	390	
Scone and Kinnoull	Perth	1932	1968	Old RD	394	a	390	
Scoonie	Fife	1667	1854	OPR	456			
Scoonie	Fife	1855	1967	Old RD	456		415	
Scottish Borders	Scottish Borders	2007					810	
Scotstoun and Yoker	Glasgow	1910	1925	Old RD	575	2	601	624
Scotstoun and Yoker	Glasgow	1926	1934	Old RD	644	23	601	624
Scourie	Sutherland	1856	1971	Old RD	49	1	172	
Scourie	Sutherland	1972	2006	Old RD	172		172	
Seafield	Banff	1856	1925	Old RD	167		290	
Seafield	Banff	1926	1936	Old RD	164	3	290	
Seafield	Banff	1937	1953	Old RD	164	2	290	
Seafield	Banff			OPR	167			
Selkirk Burgh	Selkirk	1855	1856	Old RD	778	1	811	
Selkirk Landward	Selkirk	1855	1856	Old RD	778	2	811	
Selkirk	Selkirk	1697	1854	OPR	778			
Selkirk	Selkirk	1857	1971	Old RD	778		811	
Selkirk	Selkirk	1972	2006	Old RD	811		811	
Scottish Borders, Selkirk	Scottish Borders	2007					811	
Shapinsay	Orkney	1855	1971	Old RD	28		137	
Shapinsay	Orkney	1972	2003	Old RD	137		137	
Orkney Islands	Orkney Islands	2004					137	
Shapinshay	Orkney	1632	1854	OPR	28			
Shetland Islands	Shetland Islands	2007					118	
Shettleston	Glasgow	1855	1874	Old RD	622	3	601	624
Shettleston	Glasgow	1875	1912	Old RD	622	2	601	624
Shettleston	Glasgow	1913	1934	Old RD	644	19	601	624
Shettleston	Glasgow	1935	1955	Old RD	644	1	601	624
Shieldaig	Ross & Cromarty	1857	1971	Old RD	58	2	205	
Shieldaig	Ross & Cromarty	1972	2001	Old RD	205		206	
Shiskine	Bute	1894	1967	Old RD	554	2	553	
Shotts	Lanark	1705	1854	OPR	655			
Shotts	Lanark	1855	1876	Old RD	655		569	
Shotts	Lanark	1969	1971	Old RD	655		569	
Shotts	Lanark	1972	2006	Old RD	569		569	
North Lanarkshire, Shotts	North Lanarkshire	2007					569	
Shotts, Eastern District	Lanark	1877	1968	Old RD	655	2	569	
Shotts, Middle District	Lanark	1877	1968	Old RD	655	1	569	
Shotts, Northern District	Lanark	1896	1938	Old RD	655	4	569	
Shotts, Western District	Lanark	1877	1968	Old RD	655	3	569	
Sibbaldbie (Applegarth and Sibbaldbie)	Dumfries	1749	1854	OPR	813	a		
Sidlaw	Dundee	1969	1971	Old RD	316		350	353
Sidlaw	Dundee	1972	1984	Old RD	370		350	353
Simprim (Swinton and Simprim)	Berwick	1697	1854	OPR	755			
Skelmorlie	Ayr	1897	1968	Old RD	602	2	660	
Skene	Aberdeen	1681	1854	OPR	238			
Skene	Aberdeen	1855	1967	Old RD	238		323	
